song_artist,user_id,song,artist,playcount,user_total_plays,score,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,spotify_id,predictions
"('Peaches En Regalia', 'Frank Zappa')",user_000691,Peaches En Regalia,Frank Zappa,6,129327,4.639402444965089e-05,0.264,0.389,218893.0,0.6809999999999999,0.816,11.0,0.0859,-11.599,0.0,0.0288,101.848,4.0,0.769,5uDu2qOoDou7cFXsipAo8l,0.0003524112580912675
"('Pennyroyal Tea', 'Nirvana')",user_000691,Pennyroyal Tea,Nirvana,9,129327,6.959103667447633e-05,0.281,0.504,220543.0,0.477,0.0,1.0,0.115,-7.985,0.0,0.0325,113.202,4.0,0.0488,6DX6W2QXiVlKYQLrQN8y83,0.00023202856587434262
"('People (Live)', 'Animal Collective')",user_000691,People (Live),Animal Collective,6,129327,4.639402444965089e-05,0.00824,0.309,385240.0,0.812,0.815,4.0,0.969,-9.896,1.0,0.0935,117.145,4.0,0.229,7r6lUrb4iW4gnwTF5rBZfY,0.00018765443815271787
"('Permafrost', 'Magazine')",user_000691,Permafrost,Magazine,6,129327,4.639402444965089e-05,0.000237,0.141,304347.0,0.779,0.0129,2.0,0.639,-6.474,1.0,0.0426,184.182,4.0,0.0941,10lBHOi4pq6beJT9UdmBIN,0.00019559757522547017
"('Pet Politics', 'Silver Jews')",user_000691,Pet Politics,Silver Jews,6,129327,4.639402444965089e-05,0.586,0.423,244373.0,0.381,0.625,4.0,0.0992,-12.445,0.0,0.0316,96.151,4.0,0.223,2uUrOGi639kxsgKDw4YmMm,0.00015695356000700045
"('Pewter', 'Hum')",user_000691,Pewter,Hum,6,129327,4.639402444965089e-05,6.78e-05,0.29,249280.0,0.638,0.8220000000000001,7.0,0.113,-13.211,1.0,0.0289,135.564,3.0,0.093,65fnynPdUyTCM5qU0RLiGC,0.0002676442616451613
"('Piccadilly Palare', 'Morrissey')",user_000691,Piccadilly Palare,Morrissey,6,129327,4.639402444965089e-05,0.12,0.628,227947.0,0.848,3.2899999999999987e-05,6.0,0.35100000000000003,-5.528,0.0,0.0265,132.025,4.0,0.722,25yzL6nFoeW8O6WrqZUJub,0.00023664357327612962
"('Pigeneration', 'Enon')",user_000691,Pigeneration,Enon,6,129327,4.639402444965089e-05,3.97e-05,0.605,214453.0,0.871,0.122,1.0,0.0644,-4.129,1.0,0.044,117.498,4.0,0.867,2ko6oPkFabTnyEWc8MDSHT,0.00015933721386329758
"('Pinball Wizard', 'The Who')",user_000691,Pinball Wizard,The Who,11,129327,8.505571149102662e-05,0.0192,0.537,180943.0,0.716,0.0,2.0,0.245,-8.766,1.0,0.038,122.873,4.0,0.452,60C8zGPTdAAmDshHnMuyfc,0.00022496101323499218
"('Pirates (So Long Lonely Avenue)', 'Rickie Lee Jones')",user_000691,Pirates (So Long Lonely Avenue),Rickie Lee Jones,6,129327,4.639402444965089e-05,0.596,0.542,234667.0,0.201,0.00162,9.0,0.0776,-10.965,1.0,0.0371,121.923,4.0,0.134,4huud9OcOs2BLYNxSKorKk,0.00021002153141624902
"('Planet Queen', 'T. Rex')",user_000691,Planet Queen,T. Rex,9,129327,6.959103667447633e-05,0.26,0.636,193200.0,0.659,0.00184,4.0,0.424,-11.306,0.0,0.0653,81.115,4.0,0.966,5vqGXUifO0oYEQ2uMTDCp4,0.00019228135424742554
"('Plasticities', 'Andrew Bird')",user_000691,Plasticities,Andrew Bird,6,129327,4.639402444965089e-05,0.463,0.61,267733.0,0.4970000000000001,0.0124,5.0,0.114,-10.931,1.0,0.0288,146.838,4.0,0.6779999999999999,7FnfK59UBtATCJiEV5rceG,0.00022287534858000946
"('Plateau', 'Meat Puppets')",user_000691,Plateau,Meat Puppets,8,129327,6.185869926620118e-05,0.243,0.481,142400.0,0.469,0.0013800000000000002,11.0,0.101,-11.484000000000002,1.0,0.0625,170.21900000000005,4.0,0.65,1szDksEZ8FUIESuhvoi2yN,0.0
"('Please Sleep', 'Joan Of Arc')",user_000691,Please Sleep,Joan Of Arc,7,129327,5.412636185792603e-05,0.951,0.315,135907.0,0.33,0.000893,0.0,0.101,-10.466,1.0,0.0433,81.294,4.0,0.232,16JBGfyAwpJAJQrzMxlpfA,0.0002134583565049919
"('Point That Thing Somewhere Else', 'The Clean')",user_000691,Point That Thing Somewhere Else,The Clean,6,129327,4.639402444965089e-05,0.12,0.541,328200.0,0.516,0.8009999999999999,7.0,0.284,-13.403,1.0,0.0369,139.645,4.0,0.536,2Hdc29xZCcYZiz0W9iEr1n,0.00016509956445887042
"('Polly', 'Nirvana')",user_000691,Polly,Nirvana,9,129327,6.959103667447633e-05,0.895,0.8290000000000001,173853.0,0.371,0.205,2.0,0.113,-11.146,0.0,0.0618,121.136,4.0,0.562,3tlXDvaNrrOmdvG0XVUOcv,0.0002466962444440668
"('Porch', 'Pearl Jam')",user_000691,Porch,Pearl Jam,9,129327,6.959103667447633e-05,0.00372,0.326,210520.0,0.935,7.55e-06,9.0,0.302,-5.69,1.0,0.0698,135.762,4.0,0.17,3zNkNyXEeDs2HeAZ0fYqxI,0.00017978659955319998
"('Posthuman', 'Marilyn Manson')",user_000691,Posthuman,Marilyn Manson,6,129327,4.639402444965089e-05,7.72e-06,0.44,257827.0,0.975,0.545,9.0,0.523,-7.0310000000000015,1.0,0.217,152.91,4.0,0.263,1mI12kERORxUPtlrQe0OMb,0.000166382502029494
"('Powderfinger', 'Neil Young')",user_000691,Powderfinger,Neil Young,9,129327,6.959103667447633e-05,0.289,0.482,330480.0,0.662,0.0106,7.0,0.0972,-10.827,1.0,0.0326,106.757,4.0,0.544,5F1CxsOXX6altKaKlEPuox,0.00020835987841660852
"('Power To The People', 'John Lennon')",user_000691,Power To The People,John Lennon,7,129327,5.412636185792603e-05,0.0049700000000000005,0.613,202560.0,0.7040000000000001,0.0,2.0,0.337,-9.369,1.0,0.0601,113.154,4.0,0.746,1XT3v8CIGQ1pbbSOhv8sS4,0.0002531663253217964
"('Precious Things', 'Tori Amos')",user_000691,Precious Things,Tori Amos,6,129327,4.639402444965089e-05,0.515,0.503,267307.0,0.637,0.0333,11.0,0.193,-10.811,0.0,0.0387,113.871,5.0,0.366,2PAol2oDdGSHys8hc0gtLX,0.00021197398775840703
"('Precipice', 'David Grubbs')",user_000691,Precipice,David Grubbs,7,129327,5.412636185792603e-05,0.858,0.362,131240.0,0.376,0.7879999999999999,7.0,0.0784,-18.551,1.0,0.195,139.499,3.0,0.0351,3Q7pTuy5DZD4dWnB1suMrL,0.0002372045739718054
"('Pretty Pathetic', 'Smoking Popes')",user_000691,Pretty Pathetic,Smoking Popes,8,129327,6.185869926620118e-05,0.038,0.6629999999999999,248067.0,0.7959999999999999,7.54e-05,11.0,0.112,-5.9220000000000015,1.0,0.0384,123.951,4.0,0.758,19xmhGDOerikf4Wl5LrstY,0.00036124648185587027
"('Psycho Killer', 'Talking Heads')",user_000691,Psycho Killer,Talking Heads,10,129327,7.732337408275146e-05,0.0707,0.721,261413.0,0.521,0.005520000000000001,2.0,0.127,-8.123,1.0,0.0612,123.118,4.0,0.942,1i6N76fftMZhijOzFQ5ZtL,0.00026326278308985707
"('Punk Rawk Show', 'Mxpx')",user_000691,Punk Rawk Show,Mxpx,7,129327,5.412636185792603e-05,0.0224,0.313,152560.0,0.981,0.0,0.0,0.393,-4.277,1.0,0.113,99.947,4.0,0.361,4cbXRMGdKMjeWei1rOZz8M,2.5976841409480755e-05
"('Radio Gra', 'Unwound')",user_000691,Radio Gra,Unwound,6,129327,4.639402444965089e-05,0.00334,0.153,356227.0,0.556,0.88,5.0,0.321,-7.438,1.0,0.0309,99.116,4.0,0.0373,1ZCfZ5l26ckCdta1Jeiba1,9.71705230092823e-05
"('Random Noise Generator', 'Ides Of Space')",user_000691,Random Noise Generator,Ides Of Space,8,129327,6.185869926620118e-05,0.0181,0.261,334467.0,0.8390000000000001,0.476,2.0,0.0897,-9.295,1.0,0.0606,136.435,4.0,0.319,4jgHD9hIeiCFQs3tbnyu0X,0.00021226784023720136
"('Range Life', 'Pavement')",user_000691,Range Life,Pavement,8,129327,6.185869926620118e-05,0.05,0.5479999999999999,296000.0,0.802,1.76e-05,9.0,0.189,-7.0920000000000005,1.0,0.0292,112.835,4.0,0.705,7y4CzGTfqZLDTvEj3pfWRg,0.0002500025924594418
"('Rape Me', 'Nirvana')",user_000691,Rape Me,Nirvana,9,129327,6.959103667447633e-05,0.0208,0.417,170000.0,0.733,0.0,8.0,0.0598,-10.601,1.0,0.0482,111.894,4.0,0.293,2i5K0EdMY5zFs9t7KfYK3k,0.0002463789730993149
"('Rattlesnake Shake', 'Mick Fleetwood')",user_000691,Rattlesnake Shake,Mick Fleetwood,7,129327,5.412636185792603e-05,0.0799,0.5489999999999999,231773.0,0.7559999999999999,0.0499,7.0,0.237,-10.475,1.0,0.0321,101.014,4.0,0.79,2cCarKK7mpN85aRG73DNDG,0.00014441854770086415
"('Reason To Believe', 'Aimee Mann & Michael Penn')",user_000691,Reason To Believe,Aimee Mann & Michael Penn,6,129327,4.639402444965089e-05,0.604,0.616,274493.0,0.34600000000000003,0.00232,10.0,0.0914,-10.438,1.0,0.0304,143.351,4.0,0.344,0EqtsCvcDjEz6svFsaV5HN,0.00021267649654288512
"('Reason To Cry', 'Lucinda Williams')",user_000691,Reason To Cry,Lucinda Williams,6,129327,4.639402444965089e-05,0.8,0.5489999999999999,223227.0,0.244,8.25e-06,9.0,0.101,-10.515,1.0,0.0302,76.639,4.0,0.431,3hgpaEM3kfLiSyehENpTQ8,0.0008636328430349227
"('Rebel Rebel (Us Single Version)', 'David Bowie')",user_000691,Rebel Rebel (Us Single Version),David Bowie,10,129327,7.732337408275146e-05,0.079,0.6459999999999999,180747.0,0.728,0.00526,6.0,0.124,-13.836,0.0,0.0412,126.695,4.0,0.8009999999999999,6Pis6qeFRgoQnRLFiuuPaJ,0.00021130627262788693
"('Reconsider Me', 'Steve Earle & Reckless Kelly')",user_000691,Reconsider Me,Steve Earle & Reckless Kelly,6,129327,4.639402444965089e-05,0.0257,0.378,270067.0,0.742,0.000125,7.0,0.0659,-10.002,1.0,0.0444,163.721,4.0,0.765,0ttKO7eBjyoq5Khr2X9lwV,0.0002141061891611784
"('Red Comet Dust', 'Jason Molina')",user_000691,Red Comet Dust,Jason Molina,6,129327,4.639402444965089e-05,0.977,0.435,305467.0,0.00884,0.00443,3.0,0.105,-17.648,0.0,0.0667,123.149,4.0,0.219,33NeQIkFvQgAlqi3Mo0uK0,0.0001416983681525874
"('Red Light Fever', 'Liz Phair')",user_000691,Red Light Fever,Liz Phair,6,129327,4.639402444965089e-05,0.0599,0.511,292347.0,0.7659999999999999,0.00674,7.0,0.112,-3.494,1.0,0.0259,87.837,4.0,0.429,3bO45Xp3Okj4BXh2yhGJOT,0.00019920412059448722
"('Red Lights', 'Radio 4')",user_000691,Red Lights,Radio 4,7,129327,5.412636185792603e-05,0.00451,0.772,188093.0,0.861,0.000121,6.0,0.338,-3.852,0.0,0.043,145.013,4.0,0.971,1JmoAvkkWU2d5py55Hs030,0.00022452091252067596
"('Reflector', 'Antelope')",user_000691,Reflector,Antelope,6,129327,4.639402444965089e-05,0.205,0.519,223813.0,0.782,0.541,4.0,0.0968,-7.357,1.0,0.0379,161.406,4.0,0.679,1P9RsnkrWQHF4lTW5vBRyX,3.890018611052426e-05
"('Remember', 'John Lennon')",user_000691,Remember,John Lennon,6,129327,4.639402444965089e-05,0.0254,0.812,272960.0,0.6629999999999999,0.033,2.0,0.141,-10.843,1.0,0.0334,89.427,4.0,0.182,4IJovoHQkKgwmH9SzAKcB8,0.0003068182164311928
"('Restless', 'Langhorne Slim')",user_000691,Restless,Langhorne Slim,9,129327,6.959103667447633e-05,0.561,0.526,137493.0,0.6890000000000001,0.0,2.0,0.13699999999999998,-5.709,1.0,0.0367,129.205,4.0,0.6890000000000001,6IWdsW4tPRoFiYBtmKXrHe,0.0002340142507577525
"('Revolution Rock', 'The Clash')",user_000691,Revolution Rock,The Clash,9,129327,6.959103667447633e-05,0.00306,0.638,333293.0,0.7020000000000001,5.68e-06,8.0,0.124,-10.341,0.0,0.159,158.441,4.0,0.863,4HNkcbObzBZnIlxB49GgrC,0.00017163199853609257
"('Risking Life And Limb For The Coupon', 'Bound Stems')",user_000691,Risking Life And Limb For The Coupon,Bound Stems,6,129327,4.639402444965089e-05,0.0762,0.244,263453.0,0.693,0.000795,4.0,0.289,-9.779,1.0,0.0891,72.155,4.0,0.4,3Y8txGOMgM9T6K28yMTrgd,0.0002104326710117288
"('Rocketpop', 'Tripping Daisy')",user_000691,Rocketpop,Tripping Daisy,6,129327,4.639402444965089e-05,0.000721,0.247,245400.0,0.919,1.32e-05,3.0,0.378,-8.532,1.0,0.092,166.035,4.0,0.334,0F0CmHT9mzk9HzEWvOLoBb,0.0001610901472766102
"('Rocky Racoon', 'The Beatles')",user_000691,Rocky Racoon,The Beatles,6,129327,4.639402444965089e-05,0.7340000000000001,0.69,219253.0,0.366,0.0,7.0,0.0892,-7.666,1.0,0.031,78.541,4.0,0.595,2hBXtv5iXPy0bo43pGHdMe,0.00022965191892243553
"('Roland The Headless Thompson Gunner', 'Warren Zevon')",user_000691,Roland The Headless Thompson Gunner,Warren Zevon,6,129327,4.639402444965089e-05,0.665,0.6779999999999999,229627.0,0.438,0.0255,2.0,0.0987,-9.494,1.0,0.0307,80.271,4.0,0.5529999999999999,0VTQQh0dXlKRGsglMG28Us,0.00010763256850321312
"('Roll', 'Richard Buckner')",user_000691,Roll,Richard Buckner,7,129327,5.412636185792603e-05,0.8740000000000001,0.376,202693.0,0.0147,0.000221,7.0,0.117,-18.737,1.0,0.0589,87.98899999999998,4.0,0.35700000000000004,1uNhZuvIP4CLnFb49cK5jw,0.00022137987595050035
"('Roll Over Beethoven', 'The Beatles')",user_000691,Roll Over Beethoven,The Beatles,6,129327,4.639402444965089e-05,0.289,0.35100000000000003,165467.0,0.7490000000000001,0.0,2.0,0.0952,-9.435,1.0,0.0628,160.673,4.0,0.967,3idqWaBn3mRdsIodCU6uBi,0.0002058087169376499
"('Romeo And Juliet', 'Dire Straits')",user_000691,Romeo And Juliet,Dire Straits,7,129327,5.412636185792603e-05,0.4370000000000001,0.602,361395.0,0.574,0.00415,5.0,0.0751,-8.169,1.0,0.0278,87.318,4.0,0.486,57MflfPN3ObQQAQtPUp0WF,0.0002825844226159724
"('Run-Away', 'Super Furry Animals')",user_000691,Run-Away,Super Furry Animals,7,129327,5.412636185792603e-05,0.00608,0.339,175413.0,0.79,3.79e-05,1.0,0.184,-4.662,0.0,0.0347,108.37,4.0,0.513,6PDboW6BRNbdxIznkpz1KW,0.0005348489481309393
"('Running From Home', 'Bert Jansch')",user_000691,Running From Home,Bert Jansch,8,129327,6.185869926620118e-05,0.887,0.562,140273.0,0.158,0.000315,4.0,0.106,-19.463,1.0,0.0369,88.361,4.0,0.227,5I4LTcEg5nFSnuMzAQumh5,0.00022895333332351164
"('Sabu Visits The Twin Cities Alone', 'John Prine')",user_000691,Sabu Visits The Twin Cities Alone,John Prine,6,129327,4.639402444965089e-05,0.805,0.489,173160.0,0.0359,0.0,7.0,0.181,-23.935,1.0,0.0418,134.254,4.0,0.358,21Ygx5God9fR59DdBPVbDs,0.00021387569713526844
"('Sadie', 'Alkaline Trio')",user_000691,Sadie,Alkaline Trio,7,129327,5.412636185792603e-05,0.0282,0.514,278787.0,0.8390000000000001,0.0853,4.0,0.128,-4.542,0.0,0.0323,128.079,4.0,0.434,5KwPQNnzA87NSBilvBBDr1,0.0002850260177011954
"('Safe & Sound', 'Race')",user_000691,Safe & Sound,Race,6,129327,4.639402444965089e-05,0.546,0.383,152133.0,0.484,0.693,0.0,0.105,-7.1629999999999985,1.0,0.0261,144.21,4.0,0.0544,0NNLneqtrlay0KfcAeMPmW,0.00021475071849019756
"('Samba De Uma Nota Só', 'Stan Getz & Charlie Byrd')",user_000691,Samba De Uma Nota Só,Stan Getz & Charlie Byrd,7,129327,5.412636185792603e-05,0.955,0.4270000000000001,419627.0,0.0467,0.0166,1.0,0.134,-24.557,1.0,0.0395,93.828,4.0,0.247,1xaTXPoDk4VOU9XhYX4KJM,0.0001820363753477494
"('Same But Different', 'Vashti Bunyan')",user_000691,Same But Different,Vashti Bunyan,6,129327,4.639402444965089e-05,0.941,0.32299999999999995,218213.0,0.208,0.853,4.0,0.0944,-16.442,0.0,0.0326,101.06,3.0,0.0777,3lJr6nekngOe4H1nGgSXlO,0.0002658662077301699
"('Sandinista', 'Low')",user_000691,Sandinista,Low,6,129327,4.639402444965089e-05,0.25,0.4920000000000001,142573.0,0.464,0.0,0.0,0.111,-10.291,0.0,0.0282,152.43,4.0,0.321,4NIfs0Wuuica8LGZXK0Bj7,0.0001434232767028032
"('Sarah T.', 'The Comas')",user_000691,Sarah T.,The Comas,6,129327,4.639402444965089e-05,0.0034100000000000003,0.535,244400.0,0.7959999999999999,0.006220000000000001,8.0,0.244,-9.091,1.0,0.0545,120.001,4.0,0.304,3tg5KF6AuGBgEXjc6qS39Y,0.0
"('Say Hello', 'Rosie Thomas')",user_000691,Say Hello,Rosie Thomas,6,129327,4.639402444965089e-05,0.931,0.612,143533.0,0.13,0.000594,6.0,0.375,-15.841,1.0,0.0406,108.179,4.0,0.331,3ZsNVJBPPEahibjFnPnyah,0.00015224045031070332
"('Scentless Apprentice', 'Nirvana')",user_000691,Scentless Apprentice,Nirvana,6,129327,4.639402444965089e-05,1.39e-06,0.32299999999999995,228053.0,0.836,0.129,6.0,0.141,-8.509,1.0,0.0479,169.21,4.0,0.597,54UFDHWI2q7WHfrGbSNWph,0.00021365454399746575
"('Screwdriver', 'The White Stripes')",user_000691,Screwdriver,The White Stripes,6,129327,4.639402444965089e-05,0.22,0.516,194240.0,0.926,0.000146,2.0,0.0647,-3.426,1.0,0.17600000000000002,95.027,4.0,0.745,5UBmnUpHy5ogvljdG4NpcR,0.00014686774481620368
"('Sealed With A Kiss', 'Deerhoof')",user_000691,Sealed With A Kiss,Deerhoof,6,129327,4.639402444965089e-05,0.802,0.5660000000000001,211250.0,0.484,0.789,10.0,0.104,-5.488,1.0,0.0345,83.368,4.0,0.42,3dM9Jz9iW15H4vRXJwrbUb,0.0003035407385660882
"('Season Of The Shark', 'Yo La Tengo')",user_000691,Season Of The Shark,Yo La Tengo,6,129327,4.639402444965089e-05,0.835,0.515,269840.0,0.574,0.838,0.0,0.119,-10.993,1.0,0.0311,81.452,4.0,0.672,72uCdXImtfC5C9lsy0HLgm,0.0002912747145307204
"('Semi-Sorted', 'No Age')",user_000691,Semi-Sorted,No Age,6,129327,4.639402444965089e-05,0.7240000000000001,0.196,226640.0,0.8590000000000001,0.301,9.0,0.281,-7.354,1.0,0.0723,120.201,4.0,0.035,0kDqPK41YN0z1OenzD3WP2,0.0004964087481409418
"('September Song', 'John Lewis')",user_000691,September Song,John Lewis,6,129327,4.639402444965089e-05,0.888,0.552,372693.0,0.162,0.0128,0.0,0.154,-15.478,1.0,0.0611,93.266,4.0,0.23,0JvoO05IWzKrIxO2PQ6wZi,0.00021475071849019756
"('Serenade To A Teakettle', 'Horace Silver')",user_000691,Serenade To A Teakettle,Horace Silver,6,129327,4.639402444965089e-05,0.348,0.537,384533.0,0.568,0.8220000000000001,0.0,0.128,-10.998,0.0,0.039,113.328,3.0,0.733,5QXCfTJqhQgSbBsHcbmYoj,0.00021356470458999688
"('Set It Off', 'Peaches')",user_000691,Set It Off,Peaches,6,129327,4.639402444965089e-05,0.0397,0.922,197400.0,0.319,0.000867,11.0,0.0902,-6.358,0.0,0.0622,127.514,4.0,0.8109999999999999,3lwQpz9k4qPDGBzBfbuPaw,0.00016099763791377342
"('Set The Twilight Reeling', 'Lou Reed')",user_000691,Set The Twilight Reeling,Lou Reed,7,129327,5.412636185792603e-05,0.181,0.339,303973.0,0.349,0.0565,9.0,0.174,-14.605,1.0,0.0358,77.682,4.0,0.226,0AsLegDXgsob1jxI4sSg69,2.5986570950209398e-05
"('Severn Beach', 'The Blue Aeroplanes')",user_000691,Severn Beach,The Blue Aeroplanes,6,129327,4.639402444965089e-05,0.269,0.335,177773.0,0.878,0.748,5.0,0.281,-11.531,1.0,0.0385,164.859,4.0,0.679,5ji8wLOeroIvlFqLCJafAf,0.00021475071849019756
"('Shake', 'Otis Redding')",user_000691,Shake,Otis Redding,6,129327,4.639402444965089e-05,0.2,0.583,161480.0,0.471,0.0037,7.0,0.0871,-9.712,0.0,0.0692,163.364,4.0,0.7959999999999999,6RkyopJ2y0DnoIrq57zrap,0.00010956606032652694
"('She', 'Gram Parsons')",user_000691,She,Gram Parsons,7,129327,5.412636185792603e-05,0.726,0.445,301267.0,0.224,0.00015,10.0,0.119,-12.423,1.0,0.0296,109.445,4.0,0.255,7DK9shWJm361lm1ks32axt,0.0007516782550116563
"('She Is Death (Hear It Is)', 'The Flaming Lips')",user_000691,She Is Death (Hear It Is),The Flaming Lips,6,129327,4.639402444965089e-05,0.0009880000000000002,0.19,244973.0,0.245,0.0591,5.0,0.598,-17.473,1.0,0.0286,91.581,4.0,0.0373,1WTinKnfE4zrfssEf5fDND,0.00021364597354756043
"('She Loves You', 'The Beatles')",user_000691,She Loves You,The Beatles,6,129327,4.639402444965089e-05,0.26,0.377,140920.0,0.916,0.0,4.0,0.07400000000000001,-3.199,0.0,0.0481,75.533,4.0,0.912,6nEkxYIEnrbYH7h1hJ8Xn6,0.00021828184568595255
"('She Moves On', 'Paul Simon')",user_000691,She Moves On,Paul Simon,9,129327,6.959103667447633e-05,0.775,0.6559999999999999,303507.0,0.644,0.416,6.0,0.12,-12.878,0.0,0.0377,120.942,4.0,0.943,1RxlMG0bJhJdR5H6wL2oJf,0.0
"('She Says What She Means', 'Sloan')",user_000691,She Says What She Means,Sloan,9,129327,6.959103667447633e-05,0.00279,0.395,181880.0,0.912,2.11e-06,9.0,0.125,-4.9830000000000005,1.0,0.0967,123.271,4.0,0.622,0sk1XKozzvSVQW7ZU6AAW1,0.00033530844561791007
"('Sheena Is A Punk Rocker', 'Ramones')",user_000691,Sheena Is A Punk Rocker,Ramones,7,129327,5.412636185792603e-05,0.0981,0.42,169920.0,0.965,0.000335,0.0,0.0784,-1.986,1.0,0.0403,176.243,4.0,0.846,61MZN0yyMWSEwrLPUUGfgJ,0.00021032069059279124
"('Shiftee', 'The Broken West')",user_000691,Shiftee,The Broken West,6,129327,4.639402444965089e-05,0.000608,0.532,250907.0,0.536,3.8e-05,11.0,0.103,-7.199,1.0,0.0268,80.679,4.0,0.449,6FVt5aZXv3XcbBi1EkxZhV,0.00020382903032589716
"('Shine', 'Daniel Lanois')",user_000691,Shine,Daniel Lanois,7,129327,5.412636185792603e-05,0.8240000000000001,0.6409999999999999,210147.0,0.308,1.12e-06,6.0,0.158,-14.233,1.0,0.0345,116.698,4.0,0.591,1RlYxbpSMioOrQYoGZGlwS,0.00019980187557666618
"('Shorter Shorter', 'Field Music')",user_000691,Shorter Shorter,Field Music,6,129327,4.639402444965089e-05,0.326,0.493,116707.0,0.253,0.0,5.0,0.141,-9.679,1.0,0.066,161.447,4.0,0.362,5aA24dmqj2sVMDW1QxYkRQ,0.0
"('Show Your Hand', 'Super Furry Animals')",user_000691,Show Your Hand,Super Furry Animals,13,129327,0.00010052038630757692,0.0312,0.535,173147.0,0.6579999999999999,0.000118,7.0,0.0618,-5.197,1.0,0.032,126.053,4.0,0.281,5pflatikvhN6O8Ahnriqwc,0.00014951007032659724
"('Silja Line', 'The Rosebuds')",user_000691,Silja Line,The Rosebuds,6,129327,4.639402444965089e-05,0.0678,0.425,218672.0,0.263,2.57e-06,1.0,0.0937,-11.1,0.0,0.0709,104.297,3.0,0.4270000000000001,5vyNkSRzJPa4H3RLoAAmEv,0.0005203893379803759
"('Sister', 'Devendra Banhart')",user_000691,Sister,Devendra Banhart,7,129327,5.412636185792603e-05,0.821,0.48,158187.0,0.429,0.0217,11.0,0.378,-10.603,0.0,0.0392,119.419,4.0,0.238,6qpd5ZXzZoUvgcUHQLGFPR,0.0001969338824918676
"('Sitting Up Straight', 'Supergrass')",user_000691,Sitting Up Straight,Supergrass,6,129327,4.639402444965089e-05,1.64e-05,0.21,140267.0,0.7490000000000001,0.741,2.0,0.106,-7.192,1.0,0.0495,159.217,4.0,0.349,6SWS8H4nUiVZCyULZdhBX1,0.0002744759632931082
"('Skillalude', 'Basement Jaxx')",user_000691,Skillalude,Basement Jaxx,6,129327,4.639402444965089e-05,0.745,0.6409999999999999,35880.0,0.794,0.00209,1.0,0.728,-8.7,1.0,0.185,115.169,4.0,0.496,7pgzELS4kwaYcNL2BU4SS0,0.0
"('Skip The Gutter', 'Louis Armstrong')",user_000691,Skip The Gutter,Louis Armstrong,6,129327,4.639402444965089e-05,0.944,0.682,187307.0,0.196,0.69,3.0,0.107,-13.627,1.0,0.0796,122.62,4.0,0.569,3YM0P5iReUACNu02fp2Ylx,0.0002094242300785254
"('Slam', 'Onyx')",user_000691,Slam,Onyx,6,129327,4.639402444965089e-05,0.0706,0.879,218507.0,0.6920000000000001,0.00426,4.0,0.915,-12.958,1.0,0.35200000000000004,98.329,4.0,0.804,0W2mz7mvaBaEsC4rmoRNPn,0.0003635802006600741
"('Sliver', 'Nirvana')",user_000691,Sliver,Nirvana,9,129327,6.959103667447633e-05,6.82e-05,0.418,131120.0,0.836,0.0012,5.0,0.102,-5.658,1.0,0.0693,141.313,4.0,0.46,6vA9MwQSTgsGw2aaiVQdq2,0.00021470982216387213
"('Slow Nerve Action', 'The Flaming Lips')",user_000691,Slow Nerve Action,The Flaming Lips,6,129327,4.639402444965089e-05,0.0147,0.391,355600.0,0.8220000000000001,0.0064,11.0,0.11,-8.726,1.0,0.0509,141.273,4.0,0.45,6l6MKhXZZcefVD7asJi97O,0.0
"('Smells Like Teen Spirit', 'Nirvana')",user_000691,Smells Like Teen Spirit,Nirvana,13,129327,0.00010052038630757692,2.8600000000000007e-05,0.516,301920.0,0.906,0.000101,1.0,0.105,-4.525,1.0,0.0658,116.775,4.0,0.728,5ghIJDpPoe3CfHMGu71E6T,0.0002994098768098752
"('Smile', 'Elvis Costello & The Imposters')",user_000691,Smile,Elvis Costello & The Imposters,6,129327,4.639402444965089e-05,0.0123,0.6459999999999999,196680.0,0.785,0.00039,4.0,0.101,-5.914,1.0,0.0398,138.977,4.0,0.968,0JgMHia55MBfhfqZIRi3kF,0.00021325442381137094
"('So Blind', 'Dishwalla')",user_000691,So Blind,Dishwalla,6,129327,4.639402444965089e-05,0.00787,0.219,221440.0,0.691,0.0008410000000000001,2.0,0.563,-7.326,1.0,0.042,160.108,4.0,0.304,58eerGnsYyvl7d1bBnUDHk,0.00020934687408780128
"('So It Goes', 'The Broken West')",user_000691,So It Goes,The Broken West,6,129327,4.639402444965089e-05,1.92e-05,0.458,191773.0,0.929,0.21600000000000005,10.0,0.114,-3.201,1.0,0.0309,145.293,4.0,0.953,2tABVCEde9463qifd3vIkK,0.00018044350193191505
"('So It Goes', 'Wes Cunningham')",user_000691,So It Goes,Wes Cunningham,6,129327,4.639402444965089e-05,0.0547,0.399,269907.0,0.768,0.0,9.0,0.34600000000000003,-8.861,1.0,0.122,191.576,4.0,0.635,7nu7GDtT4QDW9wWiKYEjVD,0.00021399901545082756
